# frequency (Hz), magnitude (V), phase (rad), excitation=5.0V
2.081504601392225595e+05,1.216774342227387118e+00,1.914702303069715894e+00
2.081638626805215608e+05,1.334158770832464036e+00,9.991716290254326616e-01
2.081772670408099657e+05,1.341338306084025822e+00,1.505095117853330944e+00
2.081906729927140987e+05,1.383084343674358285e+00,1.613476396246443567e+00
2.082039975448424229e+05,1.378946597259811613e+00,1.605141458023656265e+00
2.082174069073516876e+05,1.406924033432262133e+00,1.538018968779907958e+00
2.082307348700851435e+05,1.204713773481412842e+00,8.786746801328071399e-01
2.082441478705732152e+05,1.412903189702911844e+00,5.460096224217856342e-01
2.082575153963261982e+05,1.434811031850925067e+00,6.023242163507146474e-01
2.082709254409564892e+05,1.464393573480819111e+00,1.876858435432564587e-01
2.082842536310636206e+05,1.425104083320306803e+00,6.979067621902169671e-01
2.082976670862990431e+05,1.462929870431042723e+00,5.325830801692161831e-01
2.083109989143849816e+05,1.514892349985209830e+00,-5.942320122341130384e-01
2.083244155528518604e+05,1.531045816183643771e+00,-1.701424645701649918e-01
2.083378342376818182e+05,1.538041774742110457e+00,-6.610376482870981008e-01
2.083511624277889496e+05,1.436119050281056131e+00,-1.812363688352774505e+00
2.083645779293874511e+05,1.456441771796338713e+00,-1.247367200621446681e+00
2.083779120312101441e+05,1.543305951075523375e+00,-1.011069144689485721e+00
2.083913309434137773e+05,1.596084276061503493e+00,-9.900558632646047075e-01
2.084046682284679264e+05,1.612844080082454390e+00,-2.679677365217852270e+00
2.084180907786503667e+05,1.631371698009772553e+00,-2.217030849116429891e+00
2.084314314743096475e+05,1.638869576084224677e+00,-1.847076420615396231e+00
2.084448574350972194e+05,1.655660648115556466e+00,-2.574227260339827517e+00
2.084582249608502025e+05,1.662597779271005827e+00,-2.782760479412464960e+00
2.084715645196411060e+05,1.675245995632859586e+00,-3.040411106913261108e+00
2.084849891161866253e+05,1.688247791688262334e+00,3.120166551180653336e+00
2.084983320855826605e+05,1.665123919629268423e+00,2.752478092751224459e+00
2.085116766465944238e+05,1.662248119796893242e+00,2.835484976657677070e+00
2.085251064727344783e+05,1.660266448865147959e+00,2.643713384395142807e+00
2.085384544443513732e+05,1.713148147067775851e+00,2.436482048347744289e+00
2.085518663079710677e+05,1.748270259930881698e+00,2.525387376464957701e+00
2.085652113237301819e+05,1.724010799075410327e+00,2.287265050744968331e+00
2.085785581584786996e+05,1.735789492306046178e+00,2.155308519194938821e+00
2.085919900309818331e+05,1.767119534177789442e+00,2.247800961829102384e+00
2.086053402763354825e+05,1.739526903256548573e+00,1.969592630316162385e+00
2.086186923406785354e+05,1.781215152909372046e+00,1.656592136796894987e+00
2.086321294427762041e+05,1.817415074936765240e+00,1.152848510561179651e+00
2.086454846903507132e+05,1.818321910900197347e+00,7.061843515645834790e-01
2.086588524434773717e+05,1.851698740850563629e+00,8.791405357627043449e-01
2.086722049625677755e+05,9.915423444104977391e-02,2.764996182497668986e+00
2.086856425194127951e+05,3.750323283370635835e-02,1.405533716698765367e+00
2.086989982217346551e+05,3.412552050008422003e-03,-2.542380242410230640e+00
2.087123557430459186e+05,6.850088473663372250e-03,1.858547696825142648e+00
2.087257150833465857e+05,5.814356182529918822e-03,2.808122356373014550e-01
2.087391594614018686e+05,7.660512397676840640e-03,1.135681777133129788e+00
2.087524878788826754e+05,5.239793082757858260e-03,-1.605058866725011191e+00
2.087658458549412899e+05,2.142125633994806239e-03,2.498135836477519245e+00
2.087792890961281955e+05,8.009367700471973703e-04,4.735997017153363853e-01
2.087926504827919416e+05,6.165627525398523429e-04,-1.724495351872552984e+00
2.088060136884450912e+05,1.104821279918558790e-03,1.845442936004305867e+00
2.088193784857139690e+05,2.252492955794996570e-03,-1.198274105355788682e-01
2.088327448745985748e+05,7.612355473672491541e-04,-1.937184896137697399e+00
2.088461133098462597e+05,9.555068911752758907e-04,-2.541856582433527079e-01
2.088595647364854813e+05,8.568905024048580760e-04,-1.813275519862197038e+00
2.088729299885017099e+05,6.864729683199222209e-04,-2.256937803444408086e+00
2.088862970595073421e+05,5.055473816053722641e-04,3.113188120474425169e+00
2.088996657221287023e+05,4.938178704560456950e-04,2.944609107207992071e+00
2.089130362037394661e+05,6.870359973300766082e-04,2.392635031856595429e+00
2.089264082769659581e+05,6.408008147352763865e-04,1.964161214287206914e+00
2.089397821691818535e+05,5.779176509514536049e-04,1.687375022696116611e+00
2.089531944875488989e+05,6.179217966228362814e-04,1.757745924809129168e+00
2.089665654239070136e+05,6.198109215867701575e-04,1.780191220141025932e+00
2.089799379518808564e+05,6.443342685081182878e-04,1.801085701364957492e+00
2.089933122988441028e+05,7.093128122597091743e-04,1.878673619686481056e+00
2.090066882374230772e+05,8.343196767853107692e-04,1.749669313721045505e+00
2.090200659949914552e+05,1.120939785194341237e-03,1.503036433881291600e+00
2.090334453441755613e+05,1.406931609710667741e-03,1.537192571633003046e+00
2.090468265123490710e+05,1.307163468924034009e-03,1.362932293409610418e+00
2.090601949475967558e+05,1.458912834285321959e-03,1.131979429690967986e+00
2.090735731599124847e+05,1.455139160971093701e-03,1.067696476714870890e+00
2.090869529638439417e+05,1.483285733706410066e-03,1.020076733544206471e+00
2.091003345867648022e+05,1.514928479113365322e-03,9.623834506576947057e-01
2.091137178013013909e+05,1.827365648435604539e-03,8.353972433483254356e-01
2.091271028348273830e+05,1.796812821331975367e-03,6.446471787418203148e-01
2.091404896873427788e+05,1.756632772825541785e-03,5.417739231970172264e-01
2.091538187869446119e+05,1.727806231205385266e-03,4.475511040050936806e-01
2.091672026836022269e+05,1.571057838385653488e-03,1.965195912292033997e-01
2.091805879445018945e+05,1.533663220364773084e-03,1.096728328658133078e-01
2.091939752517646411e+05,1.426072691522554297e-03,1.535012993324292307e-01
2.092073641506431159e+05,1.465816195055725905e-03,1.689301955744054685e-03
2.092207546411373187e+05,1.221688183778347429e-03,2.630377594854968384e-03
2.092341469506209251e+05,1.222781488315819462e-03,-8.273427690637061294e-02
2.092474574055813719e+05,1.121182698532050860e-03,-1.685560020911668622e-01
2.092609099690889707e+05,1.031618540545609563e-03,-1.659870636518062936e-01
2.092742174681916367e+05,9.284326969853606793e-04,-2.332497884302365820e-01
2.092876102324225940e+05,9.029410712070020870e-04,-2.015916997615252171e-01
2.093010045882692793e+05,8.537337855857697957e-04,-2.276755808645803680e-01
2.093144007631053682e+05,8.828774021741596541e-04,-1.836430420255648066e-01
2.093277987569308607e+05,8.061960203362831309e-04,-1.271779887277852406e-01
2.093411146688595181e+05,8.666222673293403570e-04,-2.361223499040470408e-01
2.093545281240949407e+05,8.195142698103868428e-04,-2.527605987707980395e-01
2.093679247536783805e+05,8.414882208849165223e-04,-3.398637229533564286e-01
2.093812395287386607e+05,8.034287790035696784e-04,-3.830013587445982859e-01
2.093946395689272322e+05,7.256838301748664297e-04,-4.189704999195700830e-01
2.094080412007315317e+05,7.607202311413468337e-04,-4.977031273488938257e-01
2.094214446515252348e+05,6.536728515998111756e-04,-5.330714186578596747e-01
2.094347662477957783e+05,5.929686290261846878e-04,-6.416116719993602002e-01
2.094481731091946131e+05,5.280660141481009805e-04,-8.211361606650708911e-01
2.094615429086843506e+05,4.507684049666940132e-04,-9.309630136351936258e-01
2.094749468142254045e+05,4.477979800184554889e-04,-1.128223154715926713e+00
2.094882686378696235e+05,3.479969214972226509e-04,-1.053963071810385399e+00
2.095016759540158091e+05,8.244684185526945865e-05,-1.396568278534287888e+00
2.095150850891513983e+05,1.833105470634546817e-04,-1.699944058621855714e+00
2.095284121423901524e+05,6.126358014897330807e-05,2.688464915041800518e-01
2.095418244607571978e+05,1.628458411377740195e-04,6.800942667079671322e-01
2.095551551519747591e+05,2.091143319396847138e-04,4.497730336935216178e-01
2.095685647418576991e+05,2.647323627975569152e-04,1.284688025172468218e-01
2.095819759233563673e+05,2.403001041516479315e-04,-1.760403843116899181e-01
2.095953050229582004e+05,1.505117791211665185e-04,-5.477903663573876480e-01
2.096087196150620002e+05,8.970942244781401236e-05,-3.610451077459130853e-01
2.096220523526426405e+05,4.597826918976601068e-05,1.469841968021207146e+00
2.096354703553515719e+05,1.847783255946758665e-04,1.864982745009729381e+00
2.096488062761636684e+05,2.095743735633214130e-04,1.681873179364324233e+00
2.096621769851481076e+05,2.651365913430858983e-04,1.331212552261283211e+00
2.096755938509886619e+05,2.446900538778991482e-04,1.319683105127586797e+00
2.096889284075587057e+05,2.924214358015883499e-04,1.379021026147998041e+00
2.097023486840043915e+05,2.789147413785059561e-04,1.573989592612215604e+00
2.097156866511795670e+05,3.191108807829598579e-04,1.569458636532075735e+00
2.097291103382303845e+05,3.825779376952600824e-04,1.309702323848329408e+00
2.097424519433843670e+05,4.860731864798941413e-04,1.192422608006804552e+00
2.097558674449828686e+05,5.019530371801755745e-04,1.149856733789877961e+00
2.097692058669053949e+05,5.360292929977371161e-04,1.157809305340739003e+00
2.097826300087035634e+05,5.847246704369398048e-04,1.030766314118015226e+00
2.097959718412312213e+05,6.094213291192915717e-04,1.089819544278481267e+00
2.098093993936345214e+05,5.682629707091242351e-04,9.650057683474624337e-01
2.098227448641409865e+05,6.125667738866289770e-04,9.759041569448752007e-01
2.098360916988895042e+05,6.520344271091318197e-04,8.568797310725235761e-01
2.098495244808873395e+05,5.792979518363978878e-04,7.881038238682718244e-01
2.098628963267401559e+05,6.206100971918738617e-04,9.014141950793953528e-01
2.098762420246202964e+05,6.165823820530876931e-04,7.838432529626244705e-01
2.098896734423760790e+05,5.411729439111089175e-04,8.158525832401332112e-01
2.099030225508613512e+05,5.582220955870427666e-04,9.174063475797913370e-01
2.099163734783360269e+05,5.095436817652697781e-04,9.562131156483920646e-01
2.099297259974264307e+05,4.129814841107825305e-04,7.037377572989096386e-01
2.099431642363924766e+05,5.565346648102282657e-04,4.040065754857928848e-01
2.099564969739731168e+05,5.775651517285840600e-04,5.239397903973189718e-01
2.099699322570813820e+05,5.944327757626047520e-04,6.420198792365634510e-01
2.099832852309191367e+05,5.625480945918741099e-04,6.154426416391617360e-01
2.099966400237462949e+05,6.232564542775921980e-04,5.985716864685074468e-01
2.100099964081891812e+05,5.210617872049677331e-04,7.295958666218747002e-01
2.100234385125077097e+05,5.552434429372019682e-04,7.298548966903770641e-01
2.100367985349294031e+05,5.965259906118586947e-04,7.851653599763716018e-01
2.100501760651241057e+05,6.552399327013931759e-04,6.155674699412156947e-01
2.100635329043143429e+05,6.145754923222676060e-04,6.450567549404770951e-01
2.100768915624939837e+05,6.265614629369390884e-04,6.190594352413180124e-01
2.100903359405492665e+05,6.160497658610909321e-04,6.549446034440231657e-01
2.101036977819603635e+05,6.093546048414278044e-04,6.179633872860942345e-01
2.101170614423608640e+05,6.386685758701995128e-04,5.536670460784259840e-01
2.101304269217507681e+05,5.875313973016251618e-04,5.793709949127914260e-01
2.101437939927564003e+05,5.999976280726810034e-04,6.179680099500892698e-01
2.101572119954653317e+05,6.267538166285122839e-04,6.605397070382653668e-01
2.101705761106131831e+05,6.048170652403688863e-04,5.887194980975188896e-01
2.101839420447504381e+05,6.355525237659598054e-04,5.542211261581522219e-01
2.101973095705034211e+05,6.680216192934750963e-04,6.211693159248758977e-01
2.102106786878721323e+05,5.330561549021674414e-04,6.540246796534329166e-01
2.102240496242302470e+05,6.046147027656208249e-04,4.124249622920807545e-01
2.102374221522040898e+05,6.764781024263276160e-04,5.797311995545524343e-01
2.102508012740145205e+05,5.543545275966915535e-04,5.859579385394473316e-01
2.102642549743904965e+05,5.758952299707966252e-04,4.511252643992809674e-01
2.102776263654959621e+05,5.534962615570901152e-04,4.950166350189365017e-01
2.102909995755908312e+05,5.678569171359683452e-04,5.852250659966009572e-01
2.103043743773014285e+05,5.996953196563487238e-04,4.109399072047655310e-01
2.103177507706277538e+05,4.927769061592248041e-04,3.951247546975648062e-01
2.103311289829434827e+05,4.883888619162674982e-04,5.878324372182162083e-01
2.103445087868749397e+05,5.535667634002377916e-04,5.816281712549898897e-01
2.103578442529396852e+05,5.634694083027296614e-04,5.337515925991525023e-01
2.103712213283870369e+05,5.981128989517291725e-04,5.601476071057134298e-01
2.103845997680764413e+05,5.513948340529711920e-04,4.517043551044072625e-01
2.103979802541289246e+05,5.605219963867244526e-04,3.651372054282812640e-01
2.104113621044234606e+05,6.099359676016267865e-04,3.539644362658291854e-01
2.104247460010810755e+05,6.615989449715516417e-04,6.180689669077069626e-01
2.104381314893544186e+05,4.639178779822941776e-04,4.916449882231992974e-01
2.104515119754069019e+05,4.761563752539801648e-04,4.103957685623188523e-01
2.104648945078224642e+05,5.428906943339913182e-04,4.550747049150649648e-01
2.104782786318537546e+05,5.286765604178690712e-04,5.469421936477851798e-01
2.104916645748744486e+05,5.351992836858711095e-04,5.445410919817613715e-01
2.105050521095108707e+05,5.162631511641123556e-04,6.006040105609862234e-01
2.105183571075031068e+05,5.602863559839047977e-04,6.126358929886495108e-01
2.105317482801183360e+05,6.558477005486668034e-04,4.278854107709706422e-01
2.105451408169756178e+05,5.012185752099151785e-04,5.249724835242144394e-01
2.105585620029160054e+05,5.901911556673380705e-04,5.917975817310008324e-01
2.105718676830292679e+05,6.048849858400072617e-04,5.712521584699309374e-01
2.105852590830181725e+05,5.907637132305477642e-04,5.489855875725585532e-01
2.105986520746228052e+05,6.409193499520925803e-04,5.024495676836188141e-01
2.106120471125905169e+05,6.522990118856343599e-04,6.613304915472411061e-01
2.106254435148002813e+05,6.872517318439296929e-04,6.763899972843042674e-01
2.106387576077395352e+05,6.285852558764264651e-04,8.342775156537965975e-01
2.106521399127814220e+05,6.584596810609887659e-04,5.993709047668954737e-01
2.106655351781228092e+05,6.677995233495201410e-04,5.619008850256953513e-01
2.106789320350799244e+05,6.423569894511978011e-04,5.670525641519150728e-01
2.106923307110264432e+05,6.224308654570162623e-04,4.664530244924642299e-01
2.107056468503287761e+05,5.829050618436474891e-04,5.329124866263150739e-01
2.107190489368804265e+05,6.332929477143527759e-04,3.445933434038598309e-01
2.107324528424214805e+05,5.827534447131351141e-04,4.296838107759859970e-01
2.107458583395782625e+05,6.367431876875703995e-04,4.985078526007533095e-01
2.107591969888744643e+05,5.678390647259536506e-04,4.235171445225907605e-01
2.107725995301734656e+05,5.848117981374598455e-04,3.822672006102704745e-01
2.107859195348282810e+05,5.759683011660032131e-04,4.523972173196159074e-01
2.107993254867324140e+05,6.264465372084117734e-04,3.003421040563060140e-01
2.108127330302522751e+05,5.150299913486863735e-04,3.008296004423277603e-01
2.108260580371279502e+05,5.151673063828164385e-04,3.893337492151950352e-01
2.108394692186266184e+05,5.294125204191426140e-04,4.008036800367727470e-01
2.108528533426579088e+05,5.330524753863680795e-04,4.461596165641321665e-01
2.108662613409251207e+05,5.353361550928497758e-04,4.783563285535365472e-01
2.108795868025481468e+05,5.347060063288364617e-04,4.289532909417876350e-01
2.108929984387941658e+05,5.705672113526331088e-04,4.462771690490384691e-01
2.109063270836486481e+05,5.647288875983981190e-04,4.655462480174366591e-01
2.109197421304997988e+05,5.382126787378064539e-04,4.584414996083671645e-01
2.109330744133330882e+05,5.387271247364166377e-04,4.637376129933420410e-01
2.109464926434156951e+05,5.296218969283519873e-04,4.914593099534453335e-01
2.109598333390749758e+05,5.429160068084337579e-04,4.924101906895371750e-01
2.109732486132998019e+05,5.502764746741869344e-04,4.509853391135999479e-01
2.109865813508804422e+05,5.410236129796538659e-04,4.356612253634414844e-01
2.110000000357104000e+05,5.709638364686661031e-04,4.931570230353523598e-01
